,Provider,PotentialFraud,AttendingPhysician,logattnd,BeneID,logpts,meanDiagCodes,DiagcodesRange,meanProcCodes,ProcCodesRange,MeanReimburse,ReimburseRange,ClaimCount,logClmCount,ClmsPerPhysician,ClmsPerPatnt,LogClmsPerPhysician,LogClmsPerPatnt
1742,PRV53511,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,2.0,0,0.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1743,PRV55067,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,2.0,0,29000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1744,PRV53061,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,2.0,0,9000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1745,PRV52688,No,1,0.6931471805599453,5,1.791759469228055,8.5,4,0.5,3,16500.0,57000,6,1.9459101490553132,6.0,1.2,1.7985023613165472,0.26052009612555843
1746,PRV54098,Yes,6,1.9459101490553132,7,2.0794415416798357,7.666666666666667,7,0.4444444444444444,1,6342.222222222223,14920,9,2.302585092994046,1.5,1.2857142857142858,0.4684425111683706,0.3248912719326479
1747,PRV52807,No,1,0.6931471805599453,2,1.0986122886681098,9.0,0,1.0,0,8500.0,1000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1748,PRV57545,No,1,0.6931471805599453,1,0.6931471805599453,5.0,0,1.0,0,28000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1749,PRV56710,No,6,1.9459101490553132,10,2.3978952727983707,7.7,6,0.6,2,5000.0,5000,10,2.3978952727983707,1.6666666666666667,1.0,0.5675235877438445,0.09440158443016944
1750,PRV54506,No,3,1.3862943611198906,3,1.3862943611198906,9.333333333333334,1,0.3333333333333333,1,7666.666666666667,4000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1751,PRV53407,No,1,0.6931471805599453,2,1.0986122886681098,7.333333333333333,4,1.0,2,5333.333333333333,5000,3,1.3862943611198906,3.0,1.5,1.1217743092651438,0.46532853891674175
1752,PRV52814,No,1,0.6931471805599453,2,1.0986122886681098,8.5,1,0.5,1,3000.0,0,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1753,PRV54919,No,4,1.6094379124341003,4,1.6094379124341003,8.25,3,0.0,0,7000.0,5000,4,1.6094379124341003,1.0,1.0,0.09304054651047666,0.09304054651047666
1754,PRV55006,No,2,1.0986122886681098,3,1.3862943611198906,8.333333333333334,2,0.3333333333333333,1,6333.333333333333,7000,3,1.3862943611198906,1.5,1.0,0.46532853891674175,0.09228537411027177
1755,PRV52608,No,1,0.6931471805599453,1,0.6931471805599453,7.0,0,0.0,0,3000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1756,PRV53189,No,3,1.3862943611198906,3,1.3862943611198906,8.75,4,0.5,1,10500.0,11000,4,1.6094379124341003,1.3333333333333333,1.3333333333333333,0.356907475040815,0.356907475040815
1757,PRV56764,No,5,1.791759469228055,5,1.791759469228055,8.8,3,0.6,1,10000.0,21000,5,1.791759469228055,1.0,1.0,0.09349397879654764,0.09349397879654764
1758,PRV56664,No,0,0.0,1,0.6931471805599453,9.0,0,1.0,0,57000.0,0,1,0.6931471805599453,inf,1.0,4.6061696863211745,0.08626852688737491
1759,PRV51626,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,2.0,0,35000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1760,PRV51362,No,6,1.9459101490553132,6,1.9459101490553132,7.666666666666667,6,0.6666666666666666,1,23500.0,53000,6,1.9459101490553132,1.0,1.0,0.09379640415951762,0.09379640415951762
1761,PRV54380,No,2,1.0986122886681098,2,1.0986122886681098,8.0,2,0.5,1,8000.0,8000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1762,PRV51132,No,1,0.6931471805599453,1,0.6931471805599453,7.0,0,1.0,0,4000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1763,PRV55765,No,1,0.6931471805599453,2,1.0986122886681098,7.0,2,1.0,2,7500.0,9000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1764,PRV55714,No,3,1.3862943611198906,3,1.3862943611198906,9.0,0,0.6666666666666666,1,7333.333333333333,3000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1765,PRV52326,No,1,0.6931471805599453,7,2.0794415416798357,6.0,8,0.25,1,8250.0,12000,8,2.1972245773362196,8.0,1.1428571428571428,2.082037179995186,0.21610026053738876
1766,PRV51638,No,2,1.0986122886681098,2,1.0986122886681098,7.0,4,0.5,1,9000.0,4000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1767,PRV55774,No,2,1.0986122886681098,3,1.3862943611198906,9.0,2,0.75,1,12000.0,23000,4,1.6094379124341003,2.0,1.3333333333333333,0.7371878701162607,0.356907475040815
1768,PRV53380,No,2,1.0986122886681098,4,1.6094379124341003,8.25,3,0.25,1,5500.0,6000,4,1.6094379124341003,2.0,1.0,0.7371878701162607,0.09304054651047666
1769,PRV54393,No,5,1.791759469228055,5,1.791759469228055,8.8,1,0.4,1,5400.0,9000,5,1.791759469228055,1.0,1.0,0.09349397879654764,0.09349397879654764
1770,PRV53032,No,3,1.3862943611198906,4,1.6094379124341003,8.2,2,0.6,1,8800.0,14000,5,1.791759469228055,1.6666666666666667,1.25,0.5659554032448848,0.29779288029227635
1771,PRV53942,No,5,1.791759469228055,8,2.1972245773362196,8.75,4,0.875,2,9125.0,12000,8,2.1972245773362196,1.6,1.0,0.5287478885384485,0.0941745903114069
1772,PRV56126,No,2,1.0986122886681098,6,1.9459101490553132,8.333333333333334,5,0.8333333333333334,2,5166.666666666667,8000,6,1.9459101490553132,3.0,1.0,1.1265758472967566,0.09379640415951762
1773,PRV54828,Yes,3,1.3862943611198906,3,1.3862943611198906,7.666666666666667,4,0.6666666666666666,1,29333.333333333332,51000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1774,PRV55720,No,3,1.3862943611198906,4,1.6094379124341003,6.75,5,0.25,1,6262.5,17950,4,1.6094379124341003,1.3333333333333333,1.0,0.356907475040815,0.09304054651047666
1775,PRV52890,No,2,1.0986122886681098,4,1.6094379124341003,7.5,6,1.0,2,7250.0,9000,4,1.6094379124341003,2.0,1.0,0.7371878701162607,0.09304054651047666
1776,PRV57322,No,7,2.0794415416798357,6,1.9459101490553132,7.142857142857143,8,0.42857142857142855,1,7571.428571428572,15000,7,2.0794415416798357,1.0,1.1666666666666667,0.09401248951061449,0.2348550690367873
1777,PRV53453,No,4,1.6094379124341003,4,1.6094379124341003,9.5,1,1.5,1,9500.0,9000,4,1.6094379124341003,1.0,1.0,0.09304054651047666,0.09304054651047666
1778,PRV54071,No,8,2.1972245773362196,8,2.1972245773362196,7.125,5,0.5,1,9750.0,15000,8,2.1972245773362196,1.0,1.0,0.0941745903114069,0.0941745903114069
1779,PRV52177,No,4,1.6094379124341003,5,1.791759469228055,8.8,4,1.4,1,5400.0,11000,5,1.791759469228055,1.25,1.0,0.29779288029227635,0.09349397879654764
1780,PRV54997,No,4,1.6094379124341003,5,1.791759469228055,8.8,1,0.6,1,6400.0,11000,5,1.791759469228055,1.25,1.0,0.29779288029227635,0.09349397879654764
1781,PRV55810,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,1.0,0,12000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1782,PRV56873,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,0.0,0,6000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1783,PRV52622,No,3,1.3862943611198906,4,1.6094379124341003,7.5,5,0.5,1,4000.0,4000,4,1.6094379124341003,1.3333333333333333,1.0,0.356907475040815,0.09304054651047666
1784,PRV54620,No,2,1.0986122886681098,6,1.9459101490553132,8.0,7,1.0,2,10428.57142857143,34000,7,2.0794415416798357,3.5,1.1666666666666667,1.2760851831957456,0.2348550690367873
1785,PRV53109,No,3,1.3862943611198906,2,1.0986122886681098,8.333333333333334,2,0.6666666666666666,1,5266.666666666667,9200,3,1.3862943611198906,1.0,1.5,0.09228537411027177,0.46532853891674175
1786,PRV52469,No,5,1.791759469228055,6,1.9459101490553132,6.0,8,0.6666666666666666,1,9000.0,7000,6,1.9459101490553132,1.2,1.0,0.26052009612555843,0.09379640415951762
1787,PRV52698,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,0.0,0,7000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1788,PRV55700,No,3,1.3862943611198906,3,1.3862943611198906,7.666666666666667,4,1.0,2,23333.333333333332,53000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1789,PRV51499,No,2,1.0986122886681098,2,1.0986122886681098,9.0,0,0.5,1,7500.0,13000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1790,PRV56120,No,1,0.6931471805599453,4,1.6094379124341003,7.75,3,1.0,3,9000.0,18000,4,1.6094379124341003,4.0,1.0,1.401280515556754,0.09304054651047666
1791,PRV54409,No,1,0.6931471805599453,5,1.791759469228055,8.0,5,0.4,2,6400.0,11000,5,1.791759469228055,5.0,1.0,1.6194862680876214,0.09349397879654764
1792,PRV52087,No,2,1.0986122886681098,2,1.0986122886681098,7.0,2,0.0,0,1500.0,3000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1793,PRV56274,No,3,1.3862943611198906,4,1.6094379124341003,8.5,5,0.5,1,5500.0,12000,4,1.6094379124341003,1.3333333333333333,1.0,0.356907475040815,0.09304054651047666
1794,PRV54768,No,6,1.9459101490553132,7,2.0794415416798357,7.142857142857143,7,0.42857142857142855,1,10285.714285714286,17000,7,2.0794415416798357,1.1666666666666667,1.0,0.2348550690367873,0.09401248951061449
1795,PRV56033,No,1,0.6931471805599453,4,1.6094379124341003,7.0,9,0.5,2,12500.0,32000,4,1.6094379124341003,4.0,1.0,1.401280515556754,0.09304054651047666
1796,PRV53052,No,1,0.6931471805599453,1,0.6931471805599453,10.0,0,1.0,0,4000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1797,PRV55041,No,4,1.6094379124341003,5,1.791759469228055,8.0,4,0.0,0,11600.0,27000,5,1.791759469228055,1.25,1.0,0.29779288029227635,0.09349397879654764
1798,PRV56739,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,2.0,0,11000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1799,PRV52553,No,4,1.6094379124341003,4,1.6094379124341003,9.5,1,1.0,2,15000.0,22000,4,1.6094379124341003,1.0,1.0,0.09304054651047666,0.09304054651047666
1800,PRV52576,No,3,1.3862943611198906,3,1.3862943611198906,9.0,0,0.6666666666666666,1,14000.0,17000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1801,PRV51052,Yes,2,1.0986122886681098,2,1.0986122886681098,8.5,1,0.5,1,7000.0,4000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1802,PRV51943,No,1,0.6931471805599453,1,0.6931471805599453,6.0,0,0.0,0,9000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1803,PRV51066,No,2,1.0986122886681098,2,1.0986122886681098,7.5,5,1.0,0,9500.0,11000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1804,PRV53920,No,1,0.6931471805599453,3,1.3862943611198906,7.0,4,0.3333333333333333,1,12000.0,27000,3,1.3862943611198906,3.0,1.0,1.1217743092651438,0.09228537411027177
1805,PRV51688,No,1,0.6931471805599453,2,1.0986122886681098,7.0,6,0.0,0,11000.0,14000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1806,PRV53750,No,1,0.6931471805599453,1,0.6931471805599453,8.0,0,0.0,0,7000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1807,PRV55603,No,2,1.0986122886681098,2,1.0986122886681098,8.5,1,0.5,1,7500.0,3000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1808,PRV51267,No,1,0.6931471805599453,2,1.0986122886681098,9.0,0,1.0,0,4500.0,3000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1809,PRV57641,No,2,1.0986122886681098,3,1.3862943611198906,7.666666666666667,4,1.0,0,5333.333333333333,10000,3,1.3862943611198906,1.5,1.0,0.46532853891674175,0.09228537411027177
1810,PRV55703,No,1,0.6931471805599453,3,1.3862943611198906,7.666666666666667,4,0.3333333333333333,1,7000.0,7000,3,1.3862943611198906,3.0,1.0,1.1217743092651438,0.09228537411027177
1811,PRV53119,Yes,3,1.3862943611198906,3,1.3862943611198906,6.333333333333333,6,0.6666666666666666,2,8000.0,17000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1812,PRV55134,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,1.0,0,11000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1813,PRV54674,No,1,0.6931471805599453,3,1.3862943611198906,9.0,0,0.6666666666666666,1,9000.0,12000,3,1.3862943611198906,3.0,1.0,1.1217743092651438,0.09228537411027177
1814,PRV57097,No,2,1.0986122886681098,3,1.3862943611198906,7.0,5,0.3333333333333333,1,7000.0,8000,3,1.3862943611198906,1.5,1.0,0.46532853891674175,0.09228537411027177
1815,PRV51630,No,1,0.6931471805599453,1,0.6931471805599453,10.0,0,1.0,0,0.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1816,PRV56759,No,2,1.0986122886681098,2,1.0986122886681098,9.0,0,1.0,0,13500.0,15000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1817,PRV56238,No,3,1.3862943611198906,3,1.3862943611198906,9.0,2,1.0,2,16750.0,37000,4,1.6094379124341003,1.3333333333333333,1.3333333333333333,0.356907475040815,0.356907475040815
1818,PRV55816,No,1,0.6931471805599453,1,0.6931471805599453,7.0,0,1.0,0,6000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1819,PRV51260,No,3,1.3862943611198906,3,1.3862943611198906,9.0,0,0.6666666666666666,2,26000.0,38000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1820,PRV54256,No,5,1.791759469228055,5,1.791759469228055,8.8,3,0.8,2,7800.0,11000,5,1.791759469228055,1.0,1.0,0.09349397879654764,0.09349397879654764
1821,PRV56769,No,4,1.6094379124341003,4,1.6094379124341003,9.5,1,0.75,1,8000.0,8000,4,1.6094379124341003,1.0,1.0,0.09304054651047666,0.09304054651047666
1822,PRV56751,No,2,1.0986122886681098,5,1.791759469228055,6.2,6,0.6,1,13200.0,32000,5,1.791759469228055,2.5,1.0,0.9507161927199511,0.09349397879654764
1823,PRV51824,No,4,1.6094379124341003,9,2.302585092994046,8.6,4,0.3,2,5990.0,10000,10,2.3978952727983707,2.5,1.1111111111111112,0.9531107140525183,0.19051945652597496
1824,PRV53601,No,1,0.6931471805599453,2,1.0986122886681098,5.5,9,1.5,1,3000.0,6000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1825,PRV53602,No,2,1.0986122886681098,4,1.6094379124341003,9.5,1,0.75,1,5250.0,3000,4,1.6094379124341003,2.0,1.0,0.7371878701162607,0.09304054651047666
1826,PRV53127,No,1,0.6931471805599453,1,0.6931471805599453,7.0,0,1.0,0,10000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1827,PRV52031,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,1.0,0,11000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1828,PRV56400,Yes,2,1.0986122886681098,3,1.3862943611198906,6.666666666666667,5,0.6666666666666666,2,16333.333333333334,24000,3,1.3862943611198906,1.5,1.0,0.46532853891674175,0.09228537411027177
1829,PRV53101,No,1,0.6931471805599453,2,1.0986122886681098,9.0,0,0.5,1,4500.0,3000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1830,PRV56747,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,1.0,0,12000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1831,PRV53033,No,1,0.6931471805599453,1,0.6931471805599453,8.0,2,0.0,0,37500.0,71000,2,1.0986122886681098,2.0,2.0,0.7324630910096953,0.7324630910096953
1832,PRV51553,No,6,1.9459101490553132,6,1.9459101490553132,8.0,4,1.0,2,6000.0,10000,6,1.9459101490553132,1.0,1.0,0.09379640415951762,0.09379640415951762
1833,PRV51625,No,3,1.3862943611198906,4,1.6094379124341003,7.75,3,0.5,1,4750.0,1000,4,1.6094379124341003,1.3333333333333333,1.0,0.356907475040815,0.09304054651047666
1834,PRV56432,No,4,1.6094379124341003,5,1.791759469228055,7.833333333333333,7,0.8333333333333334,2,8000.0,16000,6,1.9459101490553132,1.5,1.2,0.46766298684138863,0.26052009612555843
1835,PRV57667,Yes,1,0.6931471805599453,2,1.0986122886681098,9.0,0,0.6666666666666666,2,6666.666666666667,11000,3,1.3862943611198906,3.0,1.5,1.1217743092651438,0.46532853891674175
1836,PRV53393,No,2,1.0986122886681098,2,1.0986122886681098,8.5,3,1.0,0,4500.0,1000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1837,PRV53289,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,0.0,0,8000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1838,PRV52464,No,1,0.6931471805599453,2,1.0986122886681098,8.5,1,1.0,0,6000.0,4000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1839,PRV55247,No,2,1.0986122886681098,3,1.3862943611198906,7.0,6,1.3333333333333333,1,6400.0,12800,3,1.3862943611198906,1.5,1.0,0.46532853891674175,0.09228537411027177
1840,PRV56796,No,3,1.3862943611198906,3,1.3862943611198906,8.0,3,0.6666666666666666,1,16333.333333333334,24000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1841,PRV54404,No,1,0.6931471805599453,2,1.0986122886681098,6.5,5,0.0,0,3000.0,6000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1842,PRV53419,No,5,1.791759469228055,5,1.791759469228055,8.0,5,1.2,2,8600.0,23000,5,1.791759469228055,1.0,1.0,0.09349397879654764,0.09349397879654764
1843,PRV51642,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,1.0,0,5000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1844,PRV53990,No,1,0.6931471805599453,4,1.6094379124341003,8.0,2,0.8,1,8600.0,8000,5,1.791759469228055,5.0,1.25,1.6194862680876214,0.29779288029227635
1845,PRV52651,No,2,1.0986122886681098,3,1.3862943611198906,6.666666666666667,7,1.0,2,11000.0,20000,3,1.3862943611198906,1.5,1.0,0.46532853891674175,0.09228537411027177
1846,PRV56501,Yes,1,0.6931471805599453,4,1.6094379124341003,8.666666666666666,5,0.8333333333333334,1,15666.666666666666,28000,6,1.9459101490553132,6.0,1.5,1.7985023613165472,0.46766298684138863
1847,PRV56395,No,2,1.0986122886681098,7,2.0794415416798357,8.857142857142858,3,0.5714285714285714,2,15285.714285714286,34000,7,2.0794415416798357,3.5,1.0,1.2760851831957456,0.09401248951061449
1848,PRV52837,No,2,1.0986122886681098,2,1.0986122886681098,9.0,0,0.5,1,11000.0,8000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1849,PRV51606,No,7,2.0794415416798357,10,2.3978952727983707,8.5,2,0.6,2,5700.0,13000,10,2.3978952727983707,1.4285714285714286,1.0,0.4229994939983655,0.09440158443016944
1850,PRV52904,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,0.0,0,10000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1851,PRV51582,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,0.0,0,12000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1852,PRV55833,No,4,1.6094379124341003,4,1.6094379124341003,7.75,5,1.0,2,12000.0,28000,4,1.6094379124341003,1.0,1.0,0.09304054651047666,0.09304054651047666
1853,PRV51235,No,1,0.6931471805599453,2,1.0986122886681098,6.5,5,0.5,1,5000.0,0,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1854,PRV53628,No,3,1.3862943611198906,3,1.3862943611198906,8.5,2,1.75,3,4750.0,12000,4,1.6094379124341003,1.3333333333333333,1.3333333333333333,0.356907475040815,0.356907475040815
1855,PRV51123,No,2,1.0986122886681098,2,1.0986122886681098,9.0,0,0.5,1,4500.0,1000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1856,PRV52160,No,3,1.3862943611198906,3,1.3862943611198906,8.666666666666666,1,1.0,0,10000.0,6000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1857,PRV57080,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,1.0,0,57000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1858,PRV56659,No,2,1.0986122886681098,2,1.0986122886681098,3.5,1,0.5,1,4500.0,1000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1859,PRV52615,No,2,1.0986122886681098,2,1.0986122886681098,9.0,0,0.5,1,9000.0,6000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1860,PRV53409,No,1,0.6931471805599453,3,1.3862943611198906,8.333333333333334,4,1.6666666666666667,1,8000.0,7000,3,1.3862943611198906,3.0,1.0,1.1217743092651438,0.09228537411027177
1861,PRV51551,No,1,0.6931471805599453,5,1.791759469228055,8.6,3,0.6,1,21200.0,52000,5,1.791759469228055,5.0,1.0,1.6194862680876214,0.09349397879654764
1862,PRV55503,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,0.0,0,9000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1863,PRV53483,No,1,0.6931471805599453,2,1.0986122886681098,9.0,0,1.0,0,5000.0,4000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1864,PRV56174,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,2.0,0,3000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1865,PRV56425,Yes,7,2.0794415416798357,8,2.1972245773362196,8.625,3,0.5,1,5500.0,12000,8,2.1972245773362196,1.1428571428571428,1.0,0.21610026053738876,0.0941745903114069
1866,PRV53279,No,1,0.6931471805599453,1,0.6931471805599453,4.0,0,1.0,0,4000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1867,PRV52452,No,1,0.6931471805599453,2,1.0986122886681098,9.5,1,1.0,0,10000.0,4000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1868,PRV54905,No,4,1.6094379124341003,4,1.6094379124341003,9.0,2,1.0,2,10000.0,11000,4,1.6094379124341003,1.0,1.0,0.09304054651047666,0.09304054651047666
